Trigger.started,Trigger.stopped,key_resp_4.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,70.3411,70.9242,3,1,0.5778,,8,1,81,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,70.9247,71.5073,2,1,0.5774,,8,2,82,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,71.5078,72.1164,3,1,0.589,,8,3,83,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,72.1168,72.6564,1,1,0.5388,,8,4,84,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,72.6567,73.1904,1,1,0.5301,,8,5,85,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,73.1908,73.9884,3,1,0.7972,,8,6,86,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,73.9887,74.5218,2,1,0.5327,,8,7,87,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,74.5222,75.0712,4,1,0.5483,,8,8,88,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,75.0716,75.6372,1,1,0.5551,,8,9,89,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,75.6379,76.2549,2,1,0.6086,,9,0,90,0,1,1,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,76.2555,76.7888,3,1,0.521,,9,1,91,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,76.7895,77.3546,2,1,0.5548,,9,2,92,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,77.3551,78.0526,3,1,0.6918,,9,3,93,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,78.0529,78.6181,1,1,0.555,,9,4,94,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,78.6184,79.1864,1,1,0.5677,,9,5,95,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,79.187,79.9181,3,1,0.7263,,9,6,96,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,79.9185,80.4515,2,1,0.5268,,9,7,97,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,80.4522,80.9853,4,1,0.5306,,9,8,98,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,80.9857,81.6006,1,1,0.6104,,9,9,99,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,81.6012,82.1675,2,1,0.5625,,10,0,100,0,1,1,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,82.1679,82.8515,3,1,0.6728,,10,1,101,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,82.8521,83.4014,2,1,0.5437,,10,2,102,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,83.4017,84.1176,3,1,0.7034,,10,3,103,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,84.1182,84.6477,1,1,0.5289,,10,4,104,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,84.6481,85.1643,1,1,0.5135,,10,5,105,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,85.1646,85.7972,3,1,0.6274,,10,6,106,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,85.7977,86.3301,2,1,0.5249,,10,7,107,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,86.3306,86.8801,4,1,0.5417,,10,8,108,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,86.8808,87.4647,1,1,0.5784,,10,9,109,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,87.4651,88.0123,2,1,0.5367,,11,0,110,0,1,1,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,88.0128,88.4948,3,1,0.475,,11,1,111,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,88.4951,89.0127,2,1,0.5109,,11,2,112,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,89.0133,89.7297,3,1,0.7144,,11,3,113,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,89.73,90.2943,1,1,0.5543,,11,4,114,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,90.2946,90.8433,1,1,0.5402,,11,5,115,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,90.8439,91.4454,3,1,0.592,,11,6,116,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,91.4461,92.0437,2,1,0.5966,,11,7,117,7,1,8,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,92.044,92.593,4,1,0.5473,,11,8,118,8,1,9,L,,4,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,92.5935,93.1601,1,1,0.5641,,11,9,119,9,1,10,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,93.1605,93.7427,2,1,0.5698,,12,0,120,0,1,1,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,93.7429,94.2747,3,1,0.525,,12,1,121,1,1,2,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,94.2751,94.7747,2,1,0.4943,,12,2,122,2,1,3,M,,2,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,94.7749,95.3429,3,1,0.5583,,12,3,123,3,1,4,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,95.3434,95.9402,1,1,0.5918,,12,4,124,4,1,5,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,95.9407,96.4735,1,1,0.5325,,12,5,125,5,1,6,I,,1,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,96.4738,97.0566,3,1,0.5725,,12,6,126,6,1,7,R,,3,,,,,,,
,,,,,,,,1,r,2023-09-27_15h43.59.440,Motor_Task,2023.2.2,MacIntel,60.04202942,97.0573,97.5573,2,1,0.4934,,12,7,127,7,1,8,M,,2,,,,,,,
